,id,item_name,supplier,quantity,cost_per_unit,total_cost,expiry_date,location,stock_status,order_date,delivery_date,delivery_status,days_to_expiry,expiry_status
4641,4641,Best Surgical Equipment,Unknown,196,224.91,44082.36,21/06/2026,Main Hospital,Out Of Stock,31/05/2022,14/09/2022,Delivered,480,Valid
4642,4642,Reality Medicine,Carewell,123,55.17,6785.91,02/09/2026,Warehouse A,Out Of Stock,12/01/2023,25/05/2023,Delivered,553,Valid
4643,4643,Him Sanitizers,Carewell,101,463.5,46813.5,06/10/2026,Clinic Branch,Available,01/05/2022,06/02/2024,Delivered,587,Valid
4644,4644,Forward Personal Protective Equipment,Medicorp,154,36.53,5625.62,19/01/2028,Emergency Storage,Low Stock,16/12/2022,20/02/2023,Delivered,1057,Valid
4645,4645,Century Medicine,Medicorp,153,113.98,17438.94,21/12/2027,Warehouse A,Out Of Stock,11/02/2024,20/11/2024,Delivered,1028,Valid
4646,4646,Doctor Personal Protective Equipment,Pharmaplus,9,215.11,1935.99,21/07/2024,Warehouse A,Out Of Stock,12/05/2022,26/02/2025,Delivered,-220,Expired
4647,4647,Country Sanitizers,Carewell,135,433.21,58483.35,20/05/2026,Main Hospital,Low Stock,18/09/2023,Not Delivered,Pending,448,Valid
4648,4648,Again Sanitizers,Unknown,137,207.24,28391.88,22/06/2026,Warehouse A,Low Stock,21/10/2022,09/12/2023,Delivered,481,Valid
4649,4649,Series Diagnostic Tools,Medicorp,84,399.22,33534.48,01/04/2024,Warehouse B,Available,16/08/2022,13/12/2024,Delivered,-331,Expired
4650,4650,Represent Diagnostic Tools,Carewell,187,309.52,57880.24,22/05/2024,Warehouse B,Out Of Stock,11/09/2023,11/05/2024,Delivered,-280,Expired
4651,4651,Finally Sanitizers,Carewell,215,249.04,53543.6,01/08/2027,Warehouse B,Out Of Stock,07/07/2024,03/03/2025,Delivered,886,Valid
4652,4652,Toward Medicine,Medsupplies,93,178.27,16579.11,15/09/2024,Warehouse B,Low Stock,24/07/2022,01/08/2023,Delivered,-164,Expired
4653,4653,Suddenly Sanitizers,Pharmaplus,43,271.07,11656.01,03/03/2026,Emergency Storage,Available,07/09/2024,31/01/2025,Delivered,370,Valid
4654,4654,Country Personal Protective Equipment,Medicorp,25,360.91,9022.75,13/01/2027,Main Hospital,Low Stock,19/04/2022,14/01/2025,Delivered,686,Valid
4655,4655,Growth Surgical Equipment,Medsupplies,160,266.48,42636.8,20/10/2027,Warehouse A,Low Stock,19/05/2023,11/04/2024,Delivered,966,Valid
4656,4656,Learn Personal Protective Equipment,Carewell,38,423.99,16111.62,31/12/2099,Warehouse B,Low Stock,15/11/2022,24/02/2025,Delivered,27336,Valid
4657,4657,Finish Personal Protective Equipment,Medicorp,121,164.49,19903.29,12/11/2024,Emergency Storage,Available,21/06/2023,09/03/2025,Delivered,-106,Expired
4658,4658,Candidate Sanitizers,Carewell,106,69.24,7339.44,19/04/2025,Warehouse A,Low Stock,23/12/2024,02/03/2025,Delivered,52,Valid
4659,4659,Never Sanitizers,Pharmaplus,72,325.91,23465.52,07/01/2028,Clinic Branch,Out Of Stock,20/10/2023,18/02/2025,Delivered,1045,Valid
4660,4660,Short Sanitizers,Medsupplies,249,141.58,35253.42,21/06/2027,Warehouse B,Low Stock,03/08/2022,23/08/2023,Delivered,845,Valid
4661,4661,Sea Diagnostic Tools,Healthfirst,104,177.5,18460,19/05/2025,Emergency Storage,Out Of Stock,22/12/2023,21/10/2024,Delivered,82,Valid
4662,4662,Including Diagnostic Tools,Medsupplies,198,368.53,72968.94,21/08/2024,Warehouse B,Available,30/03/2024,06/07/2024,Delivered,-189,Expired
4663,4663,Within Sanitizers,Medsupplies,33,259.76,8572.08,16/05/2024,Emergency Storage,Low Stock,31/08/2022,28/08/2024,Delivered,-286,Expired
4664,4664,College Diagnostic Tools,Medicorp,154,455.76,70187.04,16/09/2027,Warehouse B,Out Of Stock,07/04/2022,21/02/2025,Delivered,932,Valid
4665,4665,Within Personal Protective Equipment,Carewell,253,326.03,82485.59,16/11/2024,Clinic Branch,Low Stock,01/07/2023,06/02/2025,Delivered,-102,Expired
4666,4666,Together Sanitizers,Healthfirst,96,462.32,44382.72,12/05/2025,Warehouse B,Available,05/01/2024,11/11/2024,Delivered,75,Valid
4667,4667,Seek Surgical Equipment,Medicorp,15,491.04,7365.6,17/01/2028,Warehouse A,Out Of Stock,22/01/2023,10/04/2024,Delivered,1055,Valid
4668,4668,Pay Medicine,Medsupplies,39,490.35,19123.65,04/04/2027,Clinic Branch,Out Of Stock,19/03/2022,04/11/2024,Delivered,767,Valid
4669,4669,For Sanitizers,Healthfirst,32,359.28,11496.96,01/12/2026,Main Hospital,Available,17/06/2024,06/12/2024,Delivered,643,Valid
4670,4670,Many Surgical Equipment,Medsupplies,83,28.06,2328.98,30/08/2025,Clinic Branch,Low Stock,10/08/2023,23/07/2024,Delivered,185,Valid
4671,4671,Collection Medicine,Medicorp,289,68.89,19909.21,02/08/2025,Emergency Storage,Available,02/05/2024,21/02/2025,Delivered,157,Valid
4672,4672,Pull Personal Protective Equipment,Carewell,69,73.41,5065.29,09/07/2025,Warehouse A,Available,13/06/2024,24/08/2024,Delivered,133,Valid
4673,4673,Shoulder Surgical Equipment,Medsupplies,112,211.76,23717.12,31/07/2024,Emergency Storage,Available,23/04/2023,19/03/2025,Delivered,-210,Expired
4674,4674,Find Sanitizers,Carewell,87,45.99,4001.13,25/09/2026,Main Hospital,Low Stock,25/02/2024,13/11/2024,Delivered,576,Valid
4675,4675,Board Personal Protective Equipment,Medsupplies,0,337.11,0,06/11/2025,Emergency Storage,Available,20/07/2022,24/06/2023,Delivered,253,Valid
4676,4676,Compare Medicine,Pharmaplus,3,45.69,137.07,14/06/2024,Warehouse B,Low Stock,22/04/2022,04/06/2022,Delivered,-257,Expired
4677,4677,Eat Personal Protective Equipment,Healthfirst,149,489.04,72866.96,20/04/2025,Warehouse B,Available,10/02/2024,24/06/2024,Delivered,53,Valid
4678,4678,Leader Sanitizers,Carewell,32,477,15264,15/10/2026,Warehouse B,Out Of Stock,04/03/2023,20/07/2023,Delivered,596,Valid
4679,4679,Information Surgical Equipment,Healthfirst,154,16.93,2607.22,25/08/2024,Warehouse B,Available,01/09/2022,10/04/2023,Delivered,-185,Expired
4680,4680,Property Medicine,Healthfirst,5,205.58,1027.9,19/10/2027,Clinic Branch,Available,15/04/2022,05/08/2024,Delivered,965,Valid
4681,4681,Both Medicine,Pharmaplus,174,185.54,32283.96,09/04/2027,Main Hospital,Out Of Stock,02/01/2023,Not Delivered,Pending,772,Valid
4682,4682,Player Personal Protective Equipment,Medicorp,218,89.12,19428.16,20/09/2024,Warehouse A,Low Stock,21/02/2023,19/09/2024,Delivered,-159,Expired
4683,4683,Edge Sanitizers,Carewell,217,23.14,5021.38,13/05/2024,Warehouse A,Low Stock,02/12/2023,28/08/2024,Delivered,-289,Expired
4684,4684,Memory Personal Protective Equipment,Pharmaplus,199,76.27,15177.73,06/10/2026,Clinic Branch,Available,29/09/2023,06/09/2024,Delivered,587,Valid
4685,4685,Story Surgical Equipment,Medicorp,207,338.24,70015.68,16/04/2025,Clinic Branch,Available,09/01/2024,11/01/2025,Delivered,49,Valid
4686,4686,Name Surgical Equipment,Medicorp,183,172.76,31615.08,02/08/2025,Warehouse A,Out Of Stock,01/10/2022,03/07/2024,Delivered,157,Valid
4687,4687,Push Sanitizers,Medicorp,191,66.71,12741.61,25/03/2024,Main Hospital,Low Stock,19/02/2025,23/03/2025,Delivered,-338,Expired
4688,4688,Late Diagnostic Tools,Medsupplies,171,202.13,34564.23,15/07/2026,Warehouse A,Out Of Stock,22/02/2025,02/03/2025,Delivered,504,Valid
4689,4689,Too Personal Protective Equipment,Pharmaplus,0,341.17,0,10/06/2026,Clinic Branch,Out Of Stock,10/10/2024,18/02/2025,Delivered,469,Valid
4690,4690,Politics Diagnostic Tools,Medsupplies,177,17.6,3115.2,05/10/2027,Emergency Storage,Low Stock,30/12/2023,03/02/2024,Delivered,951,Valid
4691,4691,Page Medicine,Healthfirst,296,146.16,43263.36,20/11/2026,Main Hospital,Out Of Stock,19/08/2022,17/11/2022,Delivered,632,Valid
4692,4692,Enter Diagnostic Tools,Healthfirst,282,199.03,56126.46,23/01/2025,Warehouse B,Low Stock,26/01/2024,01/12/2024,Delivered,-34,Expired
4693,4693,Those Diagnostic Tools,Pharmaplus,46,224.93,10346.78,14/03/2027,Main Hospital,Available,10/09/2022,14/10/2024,Delivered,746,Valid
4694,4694,Knowledge Diagnostic Tools,Pharmaplus,213,140.38,29900.94,14/04/2026,Clinic Branch,Low Stock,10/06/2023,18/03/2024,Delivered,412,Valid
4695,4695,Lead Sanitizers,Carewell,141,304.87,42986.67,26/09/2024,Main Hospital,Available,30/12/2023,18/01/2024,Delivered,-153,Expired
4696,4696,Possible Diagnostic Tools,Carewell,119,479.43,57052.17,10/08/2024,Emergency Storage,Available,29/05/2024,28/07/2024,Delivered,-200,Expired
4697,4697,Something Diagnostic Tools,Pharmaplus,118,340.78,40212.04,03/06/2024,Main Hospital,Low Stock,06/03/2024,09/01/2025,Delivered,-268,Expired
4698,4698,Heart Surgical Equipment,Healthfirst,178,102.23,18196.94,31/12/2099,Clinic Branch,Low Stock,05/09/2024,24/02/2025,Delivered,27336,Valid
4699,4699,Effect Personal Protective Equipment,Medicorp,113,239.37,27048.81,26/10/2024,Main Hospital,Low Stock,21/03/2022,Not Delivered,Pending,-123,Expired
4700,4700,Ever Surgical Equipment,Unknown,228,449.74,102540.72,29/03/2026,Emergency Storage,Low Stock,29/07/2024,08/01/2025,Delivered,396,Valid
4701,4701,Serve Surgical Equipment,Healthfirst,224,294.01,65858.24,08/06/2026,Main Hospital,Out Of Stock,12/12/2023,Not Delivered,Pending,467,Valid
4702,4702,Each Personal Protective Equipment,Pharmaplus,126,129.28,16289.28,09/02/2027,Emergency Storage,Available,28/07/2022,19/11/2023,Delivered,713,Valid
4703,4703,Name Surgical Equipment,Medicorp,71,273.03,19385.13,14/12/2025,Clinic Branch,Low Stock,04/09/2023,28/11/2023,Delivered,291,Valid
4704,4704,Agree Surgical Equipment,Pharmaplus,95,491.49,46691.55,28/09/2026,Emergency Storage,Low Stock,08/05/2023,17/10/2023,Delivered,579,Valid
4705,4705,Stand Sanitizers,Medsupplies,0,22.12,0,09/03/2024,Emergency Storage,Out Of Stock,07/04/2024,08/05/2024,Delivered,-354,Expired
4706,4706,Realize Personal Protective Equipment,Medicorp,30,259.39,7781.7,01/08/2024,Main Hospital,Low Stock,26/10/2023,05/03/2024,Delivered,-209,Expired
4707,4707,Us Diagnostic Tools,Healthfirst,129,466.66,60199.14,20/11/2027,Main Hospital,Low Stock,20/03/2023,31/03/2024,Delivered,997,Valid
4708,4708,Send Medicine,Pharmaplus,273,271.78,74195.94,17/08/2025,Warehouse A,Low Stock,19/01/2023,01/01/2024,Delivered,172,Valid
4709,4709,Boy Diagnostic Tools,Unknown,27,190.33,5138.91,08/03/2025,Clinic Branch,Low Stock,15/04/2022,10/05/2022,Delivered,10,Valid
4710,4710,Work Diagnostic Tools,Healthfirst,96,207.13,19884.48,28/04/2024,Warehouse B,Out Of Stock,19/02/2023,28/04/2023,Delivered,-304,Expired
4711,4711,Society Diagnostic Tools,Pharmaplus,132,183.03,24159.96,12/05/2025,Emergency Storage,Out Of Stock,24/10/2024,17/02/2025,Delivered,75,Valid
4712,4712,Plan Diagnostic Tools,Carewell,131,221.44,29008.64,03/01/2028,Warehouse B,Out Of Stock,09/09/2023,23/03/2024,Delivered,1041,Valid
4713,4713,Individual Personal Protective Equipment,Pharmaplus,48,256.6,12316.8,03/04/2024,Warehouse B,Available,16/08/2023,29/09/2024,Delivered,-329,Expired
4714,4714,List Surgical Equipment,Medsupplies,136,199.83,27176.88,31/12/2099,Warehouse A,Available,21/03/2024,22/08/2024,Delivered,27336,Valid
4715,4715,Really Sanitizers,Medicorp,235,352.31,82792.85,04/10/2027,Warehouse A,Available,10/08/2023,26/02/2024,Delivered,950,Valid
4716,4716,Partner Surgical Equipment,Medicorp,16,312.86,5005.76,11/08/2024,Emergency Storage,Low Stock,11/03/2024,03/04/2024,Delivered,-199,Expired
4717,4717,Let Medicine,Medsupplies,32,461.68,14773.76,02/12/2025,Warehouse B,Out Of Stock,18/09/2023,22/02/2025,Delivered,279,Valid
4718,4718,Set Sanitizers,Pharmaplus,148,313.07,46334.36,13/04/2024,Main Hospital,Available,15/06/2023,29/01/2024,Delivered,-319,Expired
4719,4719,Use Surgical Equipment,Carewell,103,353.42,36402.26,01/04/2026,Emergency Storage,Low Stock,09/10/2023,20/03/2024,Delivered,399,Valid
4720,4720,Task Surgical Equipment,Healthfirst,226,401.73,90790.98,30/03/2024,Emergency Storage,Available,13/08/2024,09/02/2025,Delivered,-333,Expired
4721,4721,Admit Diagnostic Tools,Healthfirst,153,138.72,21224.16,09/01/2026,Warehouse B,Available,02/09/2023,25/09/2023,Delivered,317,Valid
4722,4722,Perhaps Personal Protective Equipment,Pharmaplus,269,110.98,29853.62,08/12/2026,Main Hospital,Out Of Stock,06/09/2024,15/11/2024,Delivered,650,Valid
4723,4723,Represent Diagnostic Tools,Carewell,289,457.82,132309.98,29/05/2027,Emergency Storage,Out Of Stock,23/04/2022,25/06/2022,Delivered,822,Valid
4724,4724,Travel Sanitizers,Carewell,79,260.66,20592.14,27/01/2028,Warehouse B,Available,12/06/2023,06/11/2023,Delivered,1065,Valid
4725,4725,Soon Medicine,Medicorp,24,156.02,3744.48,12/10/2025,Warehouse A,Out Of Stock,12/10/2022,09/08/2024,Delivered,228,Valid
4726,4726,Begin Medicine,Carewell,127,226.32,28742.64,09/07/2027,Main Hospital,Low Stock,02/04/2023,Not Delivered,Pending,863,Valid
4727,4727,In Surgical Equipment,Medicorp,214,29.63,6340.82,10/09/2026,Emergency Storage,Out Of Stock,02/02/2023,06/03/2025,Delivered,561,Valid
4728,4728,Perform Medicine,Medsupplies,260,267.11,69448.6,03/01/2025,Warehouse B,Out Of Stock,05/09/2024,01/10/2024,Delivered,-54,Expired
4729,4729,Discussion Sanitizers,Healthfirst,88,166.18,14623.84,18/04/2027,Emergency Storage,Low Stock,21/06/2022,28/08/2024,Delivered,781,Valid
4730,4730,Common Medicine,Healthfirst,204,430.33,87787.32,06/01/2028,Clinic Branch,Available,10/09/2022,14/01/2024,Delivered,1044,Valid
4731,4731,Mouth Personal Protective Equipment,Medsupplies,101,135.04,13639.04,07/02/2027,Warehouse A,Out Of Stock,03/10/2023,19/11/2023,Delivered,711,Valid
4732,4732,Section Diagnostic Tools,Pharmaplus,270,93.54,25255.8,01/12/2025,Warehouse A,Out Of Stock,26/06/2023,11/12/2024,Delivered,278,Valid
4733,4733,Analysis Sanitizers,Medsupplies,38,336.11,12772.18,02/03/2027,Emergency Storage,Available,18/11/2024,28/11/2024,Delivered,734,Valid
4734,4734,Agency Medicine,Medsupplies,142,69.27,9836.34,05/03/2024,Warehouse B,Low Stock,13/10/2024,28/11/2024,Delivered,-358,Expired
4735,4735,Hard Sanitizers,Pharmaplus,178,213.8,38056.4,15/05/2026,Main Hospital,Low Stock,01/04/2024,06/02/2025,Delivered,443,Valid
4736,4736,Day Medicine,Medicorp,11,408.25,4490.75,01/01/2027,Clinic Branch,Out Of Stock,03/06/2024,11/06/2024,Delivered,674,Valid
4737,4737,Set Medicine,Carewell,180,373.82,67287.6,25/12/2024,Main Hospital,Low Stock,31/01/2025,21/03/2025,Delivered,-63,Expired
4738,4738,Check Diagnostic Tools,Pharmaplus,203,367.25,74551.75,05/06/2025,Warehouse A,Out Of Stock,02/07/2023,26/09/2024,Delivered,99,Valid
4739,4739,First Medicine,Pharmaplus,79,391.32,30914.28,07/11/2027,Emergency Storage,Low Stock,08/02/2025,09/02/2025,Delivered,984,Valid
4740,4740,Should Medicine,Pharmaplus,36,206.31,7427.16,30/12/2025,Emergency Storage,Low Stock,21/06/2022,03/07/2022,Delivered,307,Valid
4741,4741,Goal Sanitizers,Medsupplies,24,228.99,5495.76,10/04/2024,Warehouse B,Out Of Stock,12/02/2023,Not Delivered,Pending,-322,Expired
4742,4742,Himself Medicine,Healthfirst,121,120.3,14556.3,01/08/2024,Warehouse B,Low Stock,16/12/2024,25/02/2025,Delivered,-209,Expired
4743,4743,Imagine Sanitizers,Pharmaplus,237,485.56,115077.72,01/07/2027,Clinic Branch,Available,14/09/2023,18/12/2023,Delivered,855,Valid
4744,4744,Then Sanitizers,Pharmaplus,280,497.44,139283.2,20/12/2025,Warehouse A,Low Stock,17/05/2024,06/06/2024,Delivered,297,Valid
4745,4745,College Surgical Equipment,Carewell,239,45.65,10910.35,02/02/2026,Emergency Storage,Low Stock,12/01/2023,19/10/2024,Delivered,341,Valid
4746,4746,Kid Personal Protective Equipment,Carewell,28,463.14,12967.92,31/05/2025,Warehouse A,Available,26/12/2022,Not Delivered,Pending,94,Valid
4747,4747,Skin Sanitizers,Pharmaplus,241,63.78,15370.98,25/03/2025,Main Hospital,Out Of Stock,30/11/2024,19/01/2025,Delivered,27,Valid
4748,4748,Character Medicine,Medsupplies,16,457.33,7317.28,28/06/2024,Warehouse B,Low Stock,28/04/2022,16/09/2024,Delivered,-243,Expired
4749,4749,Author Surgical Equipment,Medicorp,232,249.18,57809.76,05/08/2025,Clinic Branch,Out Of Stock,19/03/2022,01/06/2023,Delivered,160,Valid
4750,4750,So Medicine,Healthfirst,102,313.09,31935.18,14/10/2024,Main Hospital,Available,31/08/2022,26/10/2023,Delivered,-135,Expired
4751,4751,According Diagnostic Tools,Medsupplies,9,346.21,3115.89,19/04/2026,Warehouse B,Out Of Stock,16/08/2023,19/08/2023,Delivered,417,Valid
4752,4752,Economic Diagnostic Tools,Carewell,16,466.44,7463.04,05/01/2027,Warehouse B,Available,04/05/2024,13/09/2024,Delivered,678,Valid
4753,4753,Everything Diagnostic Tools,Medicorp,193,37.46,7229.78,04/10/2027,Warehouse B,Available,13/02/2024,03/12/2024,Delivered,950,Valid
4754,4754,Writer Medicine,Medicorp,34,422.59,14368.06,12/02/2026,Warehouse B,Out Of Stock,03/05/2023,18/08/2024,Delivered,351,Valid
4755,4755,Put Diagnostic Tools,Medicorp,214,331.03,70840.42,31/01/2025,Main Hospital,Out Of Stock,06/03/2023,01/06/2024,Delivered,-26,Expired
4756,4756,It Sanitizers,Carewell,246,278.8,68584.8,25/01/2027,Warehouse B,Out Of Stock,12/09/2024,07/10/2024,Delivered,698,Valid
4757,4757,Control Personal Protective Equipment,Pharmaplus,70,365.09,25556.3,10/08/2024,Warehouse A,Low Stock,12/11/2023,02/01/2024,Delivered,-200,Expired
4758,4758,Organization Diagnostic Tools,Carewell,32,350.7,11222.4,25/11/2027,Warehouse B,Low Stock,27/07/2023,28/09/2024,Delivered,1002,Valid
4759,4759,Truth Personal Protective Equipment,Healthfirst,288,438.86,126391.68,18/10/2026,Warehouse B,Low Stock,15/04/2023,07/05/2024,Delivered,599,Valid
4760,4760,Piece Personal Protective Equipment,Medicorp,53,155.94,8264.82,15/08/2025,Main Hospital,Available,24/08/2023,20/10/2024,Delivered,170,Valid
4761,4761,Yard Diagnostic Tools,Medicorp,49,36.86,1806.14,01/07/2027,Warehouse A,Available,21/01/2025,09/03/2025,Delivered,855,Valid
4762,4762,Win Surgical Equipment,Medsupplies,7,6.9,48.3,23/05/2026,Emergency Storage,Low Stock,04/02/2023,18/08/2023,Delivered,451,Valid
4763,4763,Order Diagnostic Tools,Pharmaplus,50,349.15,17457.5,02/11/2024,Warehouse B,Out Of Stock,18/07/2024,30/07/2024,Delivered,-116,Expired
4764,4764,Heavy Surgical Equipment,Medsupplies,62,315.37,19552.94,29/06/2026,Warehouse B,Out Of Stock,13/01/2023,08/10/2024,Delivered,488,Valid
4765,4765,War Medicine,Medicorp,240,451.8,108432,05/11/2024,Warehouse A,Low Stock,19/06/2024,24/02/2025,Delivered,-113,Expired
4766,4766,Business Surgical Equipment,Medicorp,139,284.49,39544.11,12/04/2025,Emergency Storage,Out Of Stock,03/11/2024,19/02/2025,Delivered,45,Valid
4767,4767,Third Diagnostic Tools,Carewell,179,212.5,38037.5,01/09/2026,Main Hospital,Out Of Stock,07/08/2023,Not Delivered,Pending,552,Valid
4768,4768,About Diagnostic Tools,Carewell,66,498.93,32929.38,12/08/2024,Warehouse B,Available,28/04/2022,18/08/2022,Delivered,-198,Expired
4769,4769,Information Medicine,Pharmaplus,109,158.82,17311.38,17/08/2025,Clinic Branch,Available,06/01/2025,13/01/2025,Delivered,172,Valid
4770,4770,Something Sanitizers,Pharmaplus,242,367.38,88905.96,14/02/2028,Warehouse B,Out Of Stock,21/02/2025,22/02/2025,Delivered,1083,Valid
4771,4771,Do Diagnostic Tools,Medicorp,40,227.91,9116.4,02/07/2026,Clinic Branch,Out Of Stock,20/02/2024,26/12/2024,Delivered,491,Valid
4772,4772,Short Diagnostic Tools,Carewell,28,279.11,7815.08,16/11/2024,Main Hospital,Out Of Stock,29/03/2024,17/01/2025,Delivered,-102,Expired
4773,4773,Manage Personal Protective Equipment,Healthfirst,214,439.09,93965.26,10/04/2026,Emergency Storage,Out Of Stock,05/01/2025,28/02/2025,Delivered,408,Valid
4774,4774,A Sanitizers,Healthfirst,263,366.28,96331.64,28/04/2025,Main Hospital,Available,22/04/2023,28/05/2024,Delivered,61,Valid
4775,4775,Debate Sanitizers,Medicorp,207,54.15,11209.05,15/07/2025,Warehouse A,Available,08/01/2025,Not Delivered,Pending,139,Valid
4776,4776,Season Personal Protective Equipment,Healthfirst,114,81.7,9313.8,31/12/2099,Warehouse B,Out Of Stock,05/10/2024,29/11/2024,Delivered,27336,Valid
4777,4777,Night Surgical Equipment,Medsupplies,228,109.29,24918.12,07/01/2028,Warehouse B,Low Stock,27/06/2022,22/01/2023,Delivered,1045,Valid
4778,4778,Provide Diagnostic Tools,Healthfirst,42,67.35,2828.7,22/03/2027,Clinic Branch,Low Stock,29/10/2022,25/01/2025,Delivered,754,Valid
4779,4779,Front Surgical Equipment,Medicorp,55,360.13,19807.15,18/03/2024,Emergency Storage,Low Stock,09/01/2025,19/02/2025,Delivered,-345,Expired
4780,4780,Everybody Diagnostic Tools,Medsupplies,99,125.12,12386.88,30/01/2026,Warehouse A,Available,14/10/2022,09/09/2024,Delivered,338,Valid
4781,4781,Science Sanitizers,Healthfirst,67,468.78,31408.26,31/12/2099,Main Hospital,Low Stock,21/03/2022,25/08/2023,Delivered,27336,Valid
4782,4782,Industry Sanitizers,Medicorp,113,306.42,34625.46,17/07/2025,Warehouse A,Out Of Stock,12/10/2022,12/04/2024,Delivered,141,Valid
